Timestamps,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
150.46125461254613,0.009220751712177504,0.0034464921713269424,-0.0074894848548894945,-0.0029273969555171486,-0.007489484854889598,-0.002927396955517249
150.55350553505534,0.00924891398419036,0.0034968576658894568,-0.007376973546127267,-0.0028445017259717768,-0.007376973546127371,-0.002844501725971877
150.64575645756457,0.009230701470640682,0.003502550555529047,-0.007311144094712475,-0.0028063433781422304,-0.007311144094712579,-0.002806343378142331
150.7380073800738,0.009161036438584659,0.0034586736566094155,-0.007297080248638733,-0.0028178255658735094,-0.007297080248638836,-0.002817825565873609
150.83025830258302,0.009018485716279251,0.003344557270835602,-0.007356221024791625,-0.002899624290389486,-0.007356221024791728,-0.0028996242903895856
150.92250922509226,0.009067254647381996,0.003414982232175327,-0.00722436674908091,-0.002796964845859725,-0.007224366749081014,-0.0027969648458598248
151.01476014760146,0.009000608079624434,0.0033741517212320395,-0.007208258062673461,-0.002805649998374842,-0.007208258062673565,-0.0028056499983749416
151.1070110701107,0.008898944521154917,0.0032995947168395798,-0.007227501761119412,-0.002848156528527393,-0.007227501761119516,-0.0028481565285274927
151.19926199261994,0.008876838556995139,0.0033017970446087663,-0.007167528373757086,-0.0028140041777537706,-0.00716752837375719,-0.0028140041777538704
151.29151291512915,0.008750987180709387,0.003203990779721704,-0.007211645828319457,-0.002879966241127083,-0.0072116458283195605,-0.0028799662411271828
151.38376383763838,0.008806809414088046,0.0032814123023291405,-0.007074439827929345,-0.002770811508215386,-0.007074439827929449,-0.002770811508215486
151.4760147601476,0.008812841843187667,0.003310850485671615,-0.006987378311875324,-0.002709756071721865,-0.006987378311875428,-0.0027097560717219654
151.56826568265683,0.008750756595331392,0.00327462783040467,-0.006968793476237837,-0.002714482190753674,-0.006968793476237941,-0.002714482190753774
151.66051660516604,0.008711336245942404,0.003260285558991785,-0.006927906863940648,-0.0026974531940282295,-0.006927906863940752,-0.0026974531940283306
151.75276752767527,0.008592887733357113,0.003169753939364116,-0.006966415448176859,-0.0027567431548842732,-0.006966415448176964,-0.002756743154884374
151.8450184501845,0.008583234780479392,0.003184153956195208,-0.006896499209221578,-0.002711235219138576,-0.006896499209221682,-0.0027112352191386766
151.93726937269372,0.008513128134675873,0.003140268880139251,-0.006887410893243038,-0.0027241500354245603,-0.006887410893243142,-0.00272415003542466
152.02952029520296,0.00851139662284485,0.0031623286846955948,-0.006810324956248118,-0.0026712613383647332,-0.006810324956248232,-0.002671261338364814
152.12177121771217,0.008517995666251837,0.0031924262204524267,-0.00672528904857298,-0.002610479774805452,-0.006725289048573093,-0.0026104797748055324
152.2140221402214,0.008484303033816074,0.003183669225354999,-0.006680928261243032,-0.0025887008944528683,-0.0066809282612431435,-0.0025887008944529477
152.30627306273064,0.008393741769957044,0.0031200677306241708,-0.0066938221980899605,-0.0026219177452626633,-0.006693822198090018,-0.0026219177452627045
152.39852398523985,0.008413943676783407,0.003163270486848744,-0.006596341493848553,-0.0025484844490435534,-0.006596341493848609,-0.0025484844490435933
152.49077490774908,0.008368780372210576,0.003143426609449864,-0.006564616756684576,-0.0025382545580773445,-0.006564616756684633,-0.0025382545580773853
152.5830258302583,0.008309075687332882,0.003109542927368861,-0.006547826171937373,-0.002542223708941578,-0.006547826171937429,-0.0025422237089416174
152.67527675276753,0.00827808008265951,0.0031033230164487055,-0.0065027210873486825,-0.002518690591985019,-0.006502721087348738,-0.0025186905919850583
152.76752767527674,0.008204601065710864,0.0030561092467215377,-0.006500495597256267,-0.0025363149072137655,-0.006500495597256325,-0.0025363149072138063
152.85977859778598,0.008088837565703217,0.0029680891889511305,-0.006540952170018292,-0.002594910961219239,-0.006540952170018348,-0.002594910961219279
152.9520295202952,0.008128617654305493,0.003030030944362122,-0.006426263929669253,-0.002503712341193116,-0.00642626392966931,-0.002503712341193157
153.04428044280442,0.008164873138205499,0.0030885354844075565,-0.006315500066063515,-0.0024161195791589495,-0.006315500066063572,-0.0024161195791589907
153.13653136531366,0.008110678636223964,0.003059773603862097,-0.006295586760752798,-0.0024159632031114943,-0.0062955867607528545,-0.0024159632031115342
153.22878228782287,0.008117201855681187,0.0030895174134945537,-0.006215356913935332,-0.0023574722488424018,-0.006215356913935388,-0.0023574722488424417
153.3210332103321,0.00798390791022494,0.0029843803545757434,-0.006275345830254967,-0.0024340342501766887,-0.006275345830255024,-0.0024340342501767294
153.41328413284134,0.007960832154016132,0.0029854761291150363,-0.006225518388425304,-0.0024045363135822184,-0.0062255183884253615,-0.002404536313582259
153.50553505535055,0.007954816385357333,0.003002965338119825,-0.006159032841589446,-0.002358818484849451,-0.006159032841589503,-0.002358818484849492
153.5977859778598,0.007931222596008595,0.003003441690336059,-0.0061105270722099925,-0.00233028754542556,-0.006110527072210048,-0.0023302875454256
153.690036900369,0.007826951720151054,0.002926053035508562,-0.006143099847460982,-0.002379795984326482,-0.00614309984746104,-0.0023797959843265227
153.78228782287823,0.007812823477789745,0.002935523157435533,-0.006085930980599591,-0.0023426202104863954,-0.006085930980599648,-0.002342620210486436
153.87453874538744,0.007847489432044984,0.002991974999657689,-0.0059803682784023435,-0.00225863733246464,-0.005980368278402401,-0.0022586373324646808
